Time,Info1,Info2,Info3,Fail_Rate,Delay,Out_Flow,Traffic,Request,Label
343,966.0,1180.0,2673.0,3042889.0,2454.0,0.990,646,2597.0,0
344,958.0,1200.0,2704.0,3084396.0,2473.0,0.680,569,2597.0,0
345,964.0,1211.0,2725.0,3121079.0,2480.0,0.770,662,2628.0,0
346,964.0,1159.0,2782.0,3165048.0,2499.0,0.720,559,2646.0,0
347,980.0,1154.0,2802.0,3183921.0,2560.0,1.170,631,2694.0,0
348,1021.0,1199.0,2865.0,3244460.0,2614.0,0.830,679,2767.0,0
349,1024.0,1214.0,2904.0,3272244.0,2630.0,0.70,567,2783.0,0
350,1019.0,1177.0,2934.0,3323108.0,2627.0,1.140,623,2784.0,0
351,1044.0,1110.0,2971.0,3321404.0,2684.0,0.890,652,2819.0,0
352,1059.0,1164.0,3011.0,3411060.0,2716.0,0.870,605,2884.0,0
353,1094.0,1165.0,3095.0,3470921.0,2762.0,1.160,576,2957.0,0
354,1098.0,1209.0,3115.0,3536379.0,2795.0,1.070,619,3001.0,0
355,1102.0,1206.0,3165.0,3592182.0,2850.0,0.630,616,3029.0,0
356,1130.0,1183.0,3215.0,3611730.0,2873.0,1.010,666,3098.0,0
357,1153.0,1162.0,3235.0,3665413.0,2924.0,0.620,603,3116.0,0
358,1147.0,1203.0,3271.0,3719945.0,2956.0,0.790,604,3133.0,0
359,1164.0,1197.0,3356.0,3793907.0,2988.0,0.980,620,3203.0,0
360,1183.0,1175.0,3400.0,3857218.0,2985.0,0.670,612,3260.0,0
361,1186.0,1156.0,3437.0,3900134.0,3031.0,1.260,632,3286.0,0
362,1193.0,1216.0,3501.0,3966295.0,3117.0,0.80,629,3337.0,0
363,1270.0,1218.0,3748.0,4043440.0,3356.0,0.780,640,3506.0,0
364,1294.0,1222.0,3807.0,4283461.0,3450.0,0.520,589,3559.0,0
365,1318.0,1218.0,3844.0,4297421.0,3433.0,0.920,615,3623.0,0
366,1323.0,1175.0,3841.0,4351835.0,3423.0,0.8100000000000001,615,3643.0,0
367,1338.0,1153.0,3892.0,4363814.0,3474.0,0.60,620,3679.0,0
368,1347.0,1213.0,3946.0,4425333.0,3523.0,1.070,624,3719.0,0
369,1347.0,1184.0,4017.0,4463423.0,3572.0,0.880,575,3765.0,0
370,1332.0,1221.0,4035.0,4499453.0,3522.0,0.6899999999999999,542,3758.0,0
371,1384.0,1254.0,4071.0,4532209.0,3607.0,0.680,579,3841.0,0
372,1431.0,1218.0,4149.0,4579835.0,3714.0,0.670,617,3906.0,0
373,1418.0,1219.0,4255.0,4663936.0,3752.0,1.130,651,3952.0,0
374,1454.0,1232.0,4285.0,4787597.0,3777.0,0.790,614,4003.0,0
375,1483.0,1284.0,4298.0,4821683.0,3823.0,0.770,618,4083.0,0
376,1466.0,1276.0,4330.0,4891806.0,3856.0,1.030,593,4098.0,0
377,1485.0,1222.0,4406.0,4912823.0,3879.0,1.160,672,4128.0,0
378,1511.0,1203.0,4471.0,4981265.0,3975.0,0.820,620,4204.0,0
379,1535.0,1218.0,4502.0,5045235.0,3993.0,0.840,627,4242.0,0
380,1566.0,1187.0,4564.0,5078578.0,4020.0,0.660,608,4330.0,0
381,1552.0,1213.0,4633.0,5139314.0,4057.0,0.580,628,4365.0,0
382,1579.0,1186.0,4638.0,5191634.0,4108.0,0.650,636,4399.0,0
383,1619.0,1195.0,4762.0,5291658.0,4252.0,0.850,627,4527.0,0
384,1617.0,1208.0,4786.0,5453259.0,4233.0,0.880,647,4559.0,0
385,1609.0,1197.0,4868.0,5465320.0,4240.0,0.950,670,4576.0,0
386,1612.0,1192.0,4940.0,5489811.0,4234.0,1.050,597,4633.0,0
387,1650.0,1230.0,5014.0,5504971.0,4275.0,0.820,660,4722.0,0
388,1669.0,1206.0,5027.0,5583274.0,4360.0,0.740,629,4783.0,0
389,1678.0,1217.0,5063.0,5680679.0,4436.0,0.6899999999999999,662,4804.0,0
390,1692.0,1219.0,5126.0,5778460.0,4477.0,0.710,623,4845.0,0
391,1727.0,1179.0,5223.0,5828399.0,4565.0,0.870,618,4938.0,0
392,1746.0,1167.0,5281.0,5889517.0,4600.0,0.6899999999999999,606,5026.0,0
393,1831.0,1201.0,5582.0,6054599.0,4931.0,0.750,606,5249.0,0
394,1850.0,1205.0,5604.0,6314404.0,4979.0,0.910,641,5282.0,0
395,1840.0,1197.0,5638.0,6308024.0,4926.0,0.920,658,5317.0,0
396,1857.0,1200.0,5661.0,6306253.0,4961.0,0.760,619,5364.0,0
397,1848.0,1180.0,5718.0,6357727.0,4972.0,0.730,624,5376.0,0
398,1879.0,1207.0,5748.0,6411973.0,5011.0,1.040,663,5455.0,0
399,1886.0,1191.0,5785.0,6491601.0,5053.0,0.870,625,5531.0,0
400,1931.0,1178.0,5827.0,6573018.0,5128.0,0.740,637,5577.0,0
401,1912.0,1232.0,5847.0,6586980.0,5136.0,1.020,629,5570.0,0
402,1970.0,1202.0,5915.0,6589752.0,5208.0,1.050,647,5659.0,0
403,2003.0,1214.0,6043.0,6706183.0,5406.0,0.970,667,5782.0,0
404,2020.0,1223.0,6075.0,6889527.0,5420.0,1.090,611,5847.0,0
405,2042.0,1200.0,6083.0,6942166.0,5461.0,0.8100000000000001,652,5851.0,0
406,2031.0,1195.0,6091.0,6922006.0,5393.0,0.850,683,5862.0,0
407,2056.0,1171.0,6193.0,6956032.0,5404.0,0.920,603,5985.0,0
408,2068.0,1222.0,6282.0,7090928.0,5485.0,0.960,638,6037.0,0
409,2095.0,1229.0,6278.0,7224755.0,5554.0,0.960,611,6121.0,0
410,2089.0,1206.0,6306.0,7241793.0,5541.0,0.860,670,6120.0,0
411,2125.0,1213.0,6356.0,7223444.0,5605.0,0.930,686,6202.0,0
412,2121.0,1172.0,6367.0,7325094.0,5665.0,0.920,652,6267.0,0
413,2191.0,1189.0,6484.0,7448634.0,5885.0,0.9399999999999999,618,6394.0,0
414,2162.0,1213.0,6519.0,7600538.0,5812.0,1.080,660,6396.0,0
415,2207.0,1166.0,6559.0,7612774.0,5835.0,1.30,656,6415.0,0
416,2247.0,1193.0,6526.0,7632601.0,5817.0,0.770,602,6492.0,0
417,2211.0,1224.0,6558.0,7679418.0,5852.0,1.270,648,6516.0,0
418,2275.0,1211.0,6623.0,7740434.0,5957.0,1.050,659,6616.0,0
419,2261.0,1185.0,6657.0,7816443.0,5954.0,0.590,661,6633.0,0
420,2330.0,1208.0,6699.0,7879783.0,6093.0,1.20,633,6748.0,0
421,2328.0,1192.0,6764.0,7942420.0,6078.0,0.780,646,6783.0,0
422,2343.0,1177.0,6909.0,8072784.0,6146.0,1.010,606,6899.0,0
423,2515.0,1171.0,7257.0,8275550.0,6708.0,0.860,627,7323.0,0
424,2503.0,1176.0,7257.0,8710783.0,6715.0,1.0,598,7380.0,0
425,2478.0,1201.0,7242.0,8702406.0,6600.0,0.970,646,7332.0,0
426,2499.0,1170.0,7245.0,8657053.0,6639.0,0.8100000000000001,659,7404.0,0
427,2500.0,1159.0,7303.0,8657530.0,6664.0,0.910,576,7361.0,0
428,2539.0,1169.0,7358.0,8687620.0,6708.0,0.6899999999999999,612,7514.0,0
429,2533.0,1184.0,7360.0,8777652.0,6737.0,0.760,606,7523.0,0
430,2514.0,1189.0,7405.0,8812818.0,6671.0,1.040,678,7532.0,0
431,2508.0,1164.0,7393.0,8783269.0,6618.0,0.920,630,7564.0,0
432,2555.0,1123.0,7458.0,8830808.0,6743.0,0.880,650,7602.0,0
433,2607.0,1170.0,7508.0,8955900.0,6905.0,0.890,634,7769.0,0
434,2601.0,1158.0,7534.0,9122935.0,6884.0,1.090,666,7756.0,0
435,2609.0,1190.0,7584.0,9097606.0,6873.0,0.850,603,7777.0,0
436,2577.0,1164.0,7579.0,9088680.0,6801.0,0.680,627,7754.0,0
437,2595.0,1151.0,7588.0,9047711.0,6883.0,0.920,629,7784.0,0
438,2659.0,1172.0,7670.0,9126157.0,7031.0,0.760,598,7934.0,0
439,2657.0,1200.0,7647.0,9264169.0,6932.0,0.710,632,7938.0,0
440,2664.0,1175.0,7651.0,9288821.0,6959.0,0.930,684,7961.0,0
441,2685.0,1174.0,7684.0,9340136.0,6942.0,0.770,614,8013.0,0
442,2657.0,1168.0,7770.0,9378085.0,6935.0,0.820,561,8063.0,0
443,2724.0,1175.0,7812.0,9550135.0,7167.0,1.090,681,8216.0,0
444,2722.0,1193.0,7792.0,9660067.0,7137.0,1.20,649,8232.0,0
445,2731.0,1176.0,7816.0,9621524.0,7087.0,0.830,627,8225.0,0
446,2727.0,1182.0,7838.0,9590027.0,7057.0,0.960,628,8238.0,0
447,2741.0,1170.0,7805.0,9621807.0,7056.0,0.750,641,8204.0,0
448,2799.0,1175.0,7891.0,9716252.0,7144.0,0.850,619,8424.0,0
449,2799.0,1174.0,7870.0,9807815.0,7189.0,1.370,601,8412.0,0
450,2799.0,1183.0,7902.0,9826595.0,7223.0,0.970,614,8423.0,0
451,2804.0,1175.0,7907.0,9848666.0,7208.0,0.680,628,8484.0,0
452,2795.0,1169.0,7956.0,9904318.0,7255.0,1.110,665,8498.0,0
453,2858.0,1186.0,8051.0,9935594.0,7553.0,0.890,651,8684.0,0
454,2913.0,1157.0,8059.0,10231059.0,7557.0,0.740,625,8767.0,0
455,2871.0,1152.0,8042.0,10208724.0,7455.0,0.840,650,8679.0,0
456,2877.0,1195.0,8097.0,10121640.0,7435.0,0.750,654,8691.0,0
457,2881.0,1182.0,8102.0,10116869.0,7444.0,0.840,659,8724.0,0
458,2898.0,1199.0,8129.0,10186774.0,7475.0,0.630,629,8798.0,0
459,2904.0,1194.0,8170.0,10248766.0,7457.0,1.020,590,8852.0,0
460,2919.0,1182.0,8153.0,10284672.0,7469.0,0.990,663,8816.0,0
461,2908.0,1166.0,8171.0,10308951.0,7455.0,1.130,683,8856.0,0
462,2947.0,1160.0,8227.0,10280019.0,7539.0,1.050,630,8902.0,0
463,2955.0,1199.0,8192.0,10366146.0,7585.0,0.880,634,8961.0,0
464,2959.0,1194.0,8203.0,10428348.0,7543.0,0.9399999999999999,612,8978.0,0
465,2956.0,1170.0,8219.0,10427387.0,7526.0,0.760,665,8941.0,0
466,2958.0,1152.0,8267.0,10426492.0,7559.0,1.020,650,9017.0,0
467,2935.0,1159.0,8300.0,10514573.0,7524.0,1.050,644,9024.0,0
468,2951.0,1165.0,8309.0,10516654.0,7621.0,1.010,623,9071.0,0
469,2981.0,1165.0,8351.0,10632758.0,7608.0,0.770,659,9138.0,0
470,2990.0,1145.0,8324.0,10678054.0,7554.0,0.720,624,9123.0,0
471,2998.0,1163.0,8368.0,10663691.0,7559.0,1.070,668,9152.0,0
472,3030.0,1170.0,8368.0,10731435.0,7617.0,1.0,650,9197.0,0
473,3036.0,1165.0,8420.0,10719068.0,7673.0,1.020,618,9285.0,0
474,3023.0,1166.0,8389.0,10818515.0,7703.0,0.930,671,9284.0,0
475,3067.0,1147.0,8426.0,10848399.0,7713.0,1.090,656,9336.0,0
476,3040.0,1166.0,8421.0,10845879.0,7665.0,0.780,622,9353.0,0
477,3030.0,1177.0,8446.0,10914981.0,7614.0,0.830,654,9364.0,0
478,3051.0,1185.0,8518.0,10991998.0,7695.0,0.870,653,9443.0,0
479,3044.0,1181.0,8523.0,11066027.0,7703.0,0.980,644,9452.0,0
480,3096.0,1162.0,8533.0,11052286.0,7761.0,0.860,614,9573.0,0
481,3070.0,1158.0,8545.0,11183392.0,7714.0,1.20,673,9558.0,0
482,3107.0,1142.0,8611.0,11221964.0,7846.0,0.730,647,9618.0,0
483,3159.0,1161.0,8628.0,11259433.0,8016.0,0.920,655,9754.0,0
484,3127.0,1177.0,8694.0,11319978.0,8011.0,0.870,632,9750.0,0
485,3119.0,1191.0,8713.0,11327194.0,7951.0,1.130,660,9788.0,0
486,3148.0,1171.0,8741.0,11319830.0,8024.0,0.870,695,9831.0,0
487,3158.0,1184.0,8727.0,11332438.0,7970.0,1.380,648,9790.0,0
488,3142.0,1168.0,8761.0,11334128.0,8006.0,1.110,673,9747.0,0
489,3201.0,1184.0,8804.0,11383279.0,8098.0,1.120,639,9820.0,0
490,3142.0,1151.0,8803.0,11359275.0,8047.0,1.150,619,9815.0,0
491,3191.0,1167.0,8804.0,11387462.0,8052.0,0.950,628,9891.0,0
492,3176.0,1163.0,8809.0,11403772.0,8057.0,0.990,698,9873.0,0
493,3185.0,1148.0,8845.0,11400816.0,8082.0,1.610,675,9901.0,0
494,3188.0,1162.0,8841.0,11465615.0,8068.0,1.060,672,9939.0,0
495,3164.0,1167.0,8846.0,11512673.0,8034.0,0.970,612,9888.0,0
496,3183.0,1177.0,8875.0,11552118.0,8025.0,0.970,628,9920.0,0
497,3174.0,1181.0,8848.0,11489872.0,8100.0,1.060,632,9907.0,0
498,3222.0,1186.0,8919.0,11491828.0,8098.0,1.360,647,9997.0,0
499,3191.0,1172.0,8951.0,11614641.0,8015.0,1.140,684,9971.0,0
500,3192.0,1145.0,8957.0,11655946.0,8097.0,1.0,688,10000.0,0
501,3262.0,1148.0,9018.0,11718418.0,8130.0,1.070,674,10114.0,0
502,3214.0,1176.0,9047.0,11784739.0,8059.0,0.970,646,10072.0,0
503,3185.0,1171.0,9078.0,11785492.0,8094.0,1.170,732,10072.0,0
504,3263.0,1165.0,9086.0,11807726.0,8196.0,0.970,691,10161.0,0
505,3235.0,1155.0,9102.0,11827558.0,8205.0,0.9399999999999999,660,10130.0,0
506,3299.0,1142.0,9118.0,11771669.0,8275.0,1.30,659,10231.0,0
507,3267.0,1162.0,9175.0,11791446.0,8264.0,1.190,694,10210.0,0
508,3278.0,1193.0,9210.0,11896613.0,8348.0,1.150,700,10228.0,0
509,3328.0,1167.0,9239.0,11967713.0,8424.0,0.90,704,10273.0,0
510,3281.0,1158.0,9251.0,11972628.0,8428.0,0.930,655,10270.0,0
511,3319.0,1150.0,9281.0,11918304.0,8435.0,0.950,692,10333.0,0
512,3336.0,1173.0,9281.0,12001011.0,8489.0,1.070,671,10334.0,0
513,3353.0,1181.0,9345.0,12071597.0,8643.0,1.0,663,10425.0,0
514,3309.0,1185.0,9334.0,12052099.0,8591.0,0.950,691,10278.0,0
515,3314.0,1176.0,9364.0,11950518.0,8533.0,1.10,675,10391.0,0
516,3310.0,1178.0,9361.0,11973147.0,8524.0,1.510,685,10301.0,0
517,3288.0,1162.0,9348.0,11914656.0,8503.0,0.990,647,10324.0,0
518,3280.0,1173.0,9367.0,11850267.0,8526.0,1.540,684,10301.0,0
519,3275.0,1168.0,9356.0,11821361.0,8533.0,1.090,683,10290.0,0
520,3270.0,1160.0,9326.0,11853442.0,8485.0,1.420,773,10258.0,0
521,3248.0,1163.0,9292.0,11795662.0,8413.0,1.350,663,10222.0,0
522,3204.0,1168.0,9297.0,11778817.0,8355.0,1.140,668,10120.0,0
523,3220.0,1175.0,9284.0,11676698.0,8370.0,1.180,687,10128.0,0
524,3198.0,1160.0,9246.0,11784499.0,8360.0,0.960,645,10100.0,0
525,3178.0,1165.0,9250.0,11740515.0,8286.0,1.150,702,10063.0,0
526,3218.0,1177.0,9256.0,11692345.0,8384.0,1.10,674,10049.0,0
527,3175.0,1180.0,9307.0,11712533.0,8353.0,1.030,652,10061.0,0
528,3189.0,1195.0,9283.0,11829956.0,8355.0,1.080,709,10118.0,0
529,3194.0,1168.0,9281.0,11786385.0,8369.0,0.990,667,10056.0,0
530,3155.0,1174.0,9274.0,11788447.0,8313.0,1.040,697,10089.0,0
531,3167.0,1158.0,9291.0,11819146.0,8288.0,1.250,727,10073.0,0
532,3160.0,1177.0,9284.0,11812600.0,8308.0,1.20,664,10050.0,0
533,3161.0,1170.0,9297.0,11833146.0,8294.0,0.950,700,10040.0,0
534,3129.0,1182.0,9315.0,11794053.0,8270.0,1.040,658,10037.0,0
535,3169.0,1198.0,9310.0,11766676.0,8318.0,0.910,690,10053.0,0
536,3172.0,1180.0,9342.0,11874485.0,8345.0,1.170,676,10087.0,0
537,3156.0,1198.0,9359.0,11833258.0,8333.0,1.040,681,10019.0,0
538,3167.0,1191.0,9387.0,11837387.0,8341.0,1.380,682,10116.0,0
539,3169.0,1179.0,9394.0,11909632.0,8378.0,1.370,711,10108.0,0
540,3209.0,1191.0,9402.0,11958423.0,8427.0,1.080,707,10146.0,0
541,3175.0,1146.0,9434.0,11993675.0,8417.0,1.250,743,10170.0,0
542,3199.0,1183.0,9460.0,11984746.0,8418.0,1.320,685,10159.0,0
543,3234.0,1176.0,9507.0,11968938.0,8540.0,1.20,669,10253.0,0
544,3173.0,1149.0,9483.0,12024654.0,8479.0,1.010,679,10225.0,0
545,3171.0,1179.0,9487.0,12032895.0,8443.0,1.090,664,10211.0,0
546,3173.0,1192.0,9547.0,12032265.0,8439.0,1.090,662,10281.0,0
547,3217.0,1189.0,9544.0,12024955.0,8486.0,1.450,696,10270.0,0
548,3219.0,1184.0,9584.0,12030486.0,8490.0,1.360,718,10366.0,0
549,3196.0,1165.0,9610.0,12124763.0,8487.0,1.160,739,10355.0,0
550,3201.0,1169.0,9606.0,12161346.0,8561.0,1.30,720,10330.0,0
551,3233.0,1179.0,9646.0,12206186.0,8560.0,1.050,693,10398.0,0
552,3253.0,1141.0,9665.0,12221409.0,8593.0,0.990,731,10425.0,0
553,3235.0,1174.0,9690.0,12308247.0,8592.0,0.890,710,10391.0,0
554,3222.0,1198.0,9640.0,12283977.0,8644.0,1.180,687,10401.0,0
555,3234.0,1200.0,9702.0,12284230.0,8620.0,1.080,710,10457.0,0
556,3224.0,1185.0,9762.0,12337053.0,8700.0,1.370,689,10475.0,0
557,3271.0,1194.0,9738.0,12392585.0,8708.0,1.190,736,10488.0,0
558,3271.0,1181.0,9756.0,12405691.0,8744.0,1.330,695,10504.0,0
559,3265.0,1191.0,9730.0,12424604.0,8639.0,1.060,709,10505.0,0
560,3276.0,1188.0,9784.0,12444561.0,8690.0,1.180,706,10561.0,0
561,3287.0,1181.0,9820.0,12427463.0,8658.0,1.180,721,10564.0,0
562,3279.0,1191.0,9812.0,12507368.0,8613.0,1.170,694,10548.0,0
563,3234.0,1196.0,9778.0,12487470.0,8573.0,1.370,730,10518.0,0
564,3253.0,1179.0,9800.0,12481632.0,8628.0,1.130,717,10597.0,0
565,3248.0,1202.0,9780.0,12531276.0,8623.0,1.020,731,10520.0,0
566,3216.0,1195.0,9837.0,12511235.0,8674.0,1.270,746,10588.0,0
567,3300.0,1190.0,9832.0,12533141.0,8737.0,1.060,719,10665.0,0
568,3316.0,1217.0,9866.0,12603021.0,8721.0,1.370,735,10724.0,0
569,3250.0,1192.0,9868.0,12620782.0,8647.0,1.010,701,10663.0,0
570,3279.0,1192.0,9883.0,12671002.0,8714.0,1.270,725,10687.0,0
571,3300.0,1192.0,9892.0,12670298.0,8765.0,1.170,721,10681.0,0
572,3318.0,1218.0,9875.0,12688719.0,8757.0,1.610,748,10709.0,0
573,3319.0,1208.0,9876.0,12700207.0,8781.0,1.170,721,10718.0,0
574,3321.0,1200.0,9887.0,12699608.0,8776.0,1.090,726,10740.0,0
575,3314.0,1198.0,9886.0,12683788.0,8753.0,1.290,711,10789.0,0
576,3332.0,1175.0,9934.0,12709107.0,8777.0,1.080,701,10808.0,0
577,3326.0,1193.0,9960.0,12721235.0,8795.0,1.080,747,10762.0,0
578,3345.0,1211.0,9929.0,12758020.0,8789.0,1.050,743,10776.0,0
579,3323.0,1217.0,9929.0,12740118.0,8803.0,1.340,714,10808.0,0
580,3354.0,1208.0,9995.0,12776492.0,8838.0,1.460,729,10804.0,0
581,3339.0,1197.0,10008.0,12818850.0,8824.0,1.130,715,10819.0,0
582,3342.0,1219.0,9999.0,12832761.0,8890.0,1.240,723,10831.0,0
583,3361.0,1206.0,10016.0,12853803.0,8912.0,1.120,731,10870.0,0
584,3343.0,1222.0,10022.0,12871889.0,8902.0,1.160,700,10850.0,0
585,3349.0,1209.0,10012.0,12889643.0,8950.0,1.040,712,10868.0,0
586,3366.0,1190.0,10060.0,12884327.0,9012.0,1.150,654,10909.0,0
587,3342.0,1194.0,10057.0,12906070.0,8931.0,1.340,712,10887.0,0
588,3401.0,1200.0,10039.0,12943870.0,9054.0,1.050,701,10943.0,0
589,3376.0,1228.0,9970.0,13018397.0,8962.0,1.060,735,10927.0,0
590,3381.0,1214.0,10028.0,12932115.0,8978.0,1.130,719,10947.0,0
591,3387.0,1213.0,10062.0,12878367.0,8978.0,1.290,756,10970.0,0
592,3378.0,1223.0,10060.0,12931938.0,8964.0,1.140,738,10937.0,0
593,3392.0,1217.0,10010.0,12974385.0,9007.0,1.160,701,10992.0,0
594,3401.0,1216.0,10091.0,13030981.0,8962.0,1.110,737,10982.0,0
595,3407.0,1211.0,10049.0,13039506.0,9008.0,1.010,695,11006.0,0
596,3414.0,1211.0,10096.0,13054045.0,9046.0,0.890,707,11035.0,0
597,3377.0,1193.0,10139.0,13129402.0,8991.0,0.960,724,11031.0,0
598,3374.0,1203.0,10083.0,13071887.0,8981.0,1.250,742,11035.0,0
599,3402.0,1207.0,10101.0,13029111.0,9049.0,1.310,732,11055.0,0
600,3387.0,1218.0,10095.0,13117022.0,9024.0,1.240,693,11082.0,0
601,3418.0,1205.0,10154.0,13133173.0,9067.0,1.360,770,11061.0,0
602,3400.0,1226.0,10134.0,13111780.0,9098.0,1.090,670,11045.0,0
603,3425.0,1204.0,10141.0,13120424.0,9105.0,1.090,745,11100.0,0
604,3455.0,1212.0,10186.0,13207751.0,9144.0,1.160,685,11173.0,0
605,3455.0,1210.0,10168.0,13242016.0,9231.0,1.250,743,11186.0,0
606,3433.0,1227.0,10200.0,13216252.0,9258.0,0.970,741,11177.0,0
607,3442.0,1213.0,10216.0,13219285.0,9233.0,1.110,721,11193.0,0
608,3480.0,1223.0,10222.0,13269716.0,9235.0,1.10,694,11237.0,0
609,3485.0,1224.0,10207.0,13271004.0,9260.0,1.010,682,11238.0,0
610,3468.0,1223.0,10263.0,13325958.0,9232.0,1.180,738,11249.0,0
611,3503.0,1211.0,10308.0,13384223.0,9313.0,1.170,721,11314.0,0
612,3481.0,1210.0,10309.0,13487511.0,9300.0,1.20,714,11320.0,0
613,3506.0,1206.0,10312.0,13468496.0,9307.0,0.910,719,11305.0,0
614,3507.0,1235.0,10343.0,13418648.0,9275.0,1.020,768,11376.0,0
615,3506.0,1247.0,10346.0,13399279.0,9339.0,1.190,743,11351.0,0
616,3518.0,1212.0,10379.0,13473766.0,9349.0,1.130,714,11352.0,0
617,3513.0,1228.0,10411.0,13500495.0,9320.0,1.150,752,11377.0,0
618,3509.0,1228.0,10429.0,13548215.0,9318.0,1.540,754,11451.0,0
619,3512.0,1235.0,10419.0,13612254.0,9405.0,1.340,768,11475.0,0
620,3545.0,1242.0,10448.0,13658809.0,9406.0,1.340,710,11480.0,0
621,3529.0,1229.0,10464.0,13665447.0,9400.0,1.080,730,11497.0,0
622,3530.0,1228.0,10508.0,13634883.0,9429.0,1.10,707,11491.0,0
623,3559.0,1216.0,10492.0,13656011.0,9480.0,1.140,730,11503.0,0
624,3540.0,1230.0,10519.0,13755038.0,9471.0,1.120,697,11564.0,0
625,3565.0,1225.0,10538.0,13767728.0,9575.0,1.230,730,11601.0,0
626,3569.0,1240.0,10494.0,13812565.0,9564.0,1.140,725,11620.0,0
627,3587.0,1239.0,10546.0,13836787.0,9567.0,1.060,719,11653.0,0
628,3605.0,1235.0,10519.0,13816534.0,9567.0,0.870,730,11668.0,0
629,3605.0,1211.0,10550.0,13852142.0,9596.0,1.140,738,11699.0,0
630,3614.0,1223.0,10564.0,13834150.0,9660.0,1.260,767,11738.0,0
631,3569.0,1233.0,10573.0,13852721.0,9605.0,1.170,728,11675.0,0
632,3612.0,1225.0,10611.0,13865511.0,9653.0,1.10,714,11700.0,0
633,3611.0,1239.0,10612.0,13903109.0,9779.0,0.9399999999999999,742,11767.0,0
634,3582.0,1225.0,10625.0,13958211.0,9717.0,1.20,759,11738.0,0
635,3615.0,1245.0,10627.0,13958361.0,9704.0,1.270,729,11742.0,0
636,3626.0,1224.0,10675.0,13943221.0,9768.0,1.170,736,11823.0,0
637,3654.0,1241.0,10699.0,13958035.0,9801.0,1.0,710,11826.0,0
638,3659.0,1238.0,10734.0,13992167.0,9795.0,1.360,703,11828.0,0
639,3658.0,1252.0,10783.0,13979081.0,9818.0,1.070,729,11910.0,0
640,3676.0,1263.0,10850.0,14146709.0,9910.0,0.990,720,11981.0,0
641,3673.0,1263.0,10862.0,14295591.0,9985.0,1.170,674,11974.0,0
642,3671.0,1258.0,10837.0,14283091.0,9943.0,1.140,736,11923.0,0
643,3690.0,1257.0,10836.0,14209033.0,9937.0,1.240,765,11999.0,0
644,3680.0,1241.0,10862.0,14240060.0,9947.0,1.030,742,12006.0,0
645,3641.0,1253.0,10901.0,14182361.0,9896.0,1.180,713,11924.0,0
646,3657.0,1259.0,10891.0,14097684.0,9891.0,1.110,739,11935.0,0
647,3685.0,1248.0,10850.0,14083441.0,9917.0,0.910,712,11907.0,0
648,3675.0,1245.0,10882.0,14099096.0,9959.0,1.090,736,11940.0,0
649,3660.0,1240.0,10897.0,14126438.0,9926.0,1.040,737,11979.0,0
650,3682.0,1253.0,10886.0,14068135.0,9989.0,1.0,721,11936.0,0
651,3701.0,1243.0,10898.0,14159715.0,10056.0,1.50,755,11950.0,0
652,3690.0,1254.0,10919.0,14239329.0,10045.0,1.160,755,12035.0,0
653,3707.0,1262.0,10941.0,14222089.0,10060.0,1.230,728,12094.0,0
654,3689.0,1262.0,10932.0,14296008.0,10051.0,1.160,718,12018.0,0
655,3701.0,1251.0,10943.0,14259818.0,10101.0,1.120,760,12047.0,0
656,3739.0,1277.0,10932.0,14289871.0,10166.0,1.190,742,12130.0,0
657,3760.0,1262.0,10962.0,14345315.0,10205.0,1.10,736,12153.0,0
658,3767.0,1246.0,10934.0,14426266.0,10196.0,1.320,757,12113.0,0
659,3778.0,1275.0,10974.0,14426118.0,10176.0,1.0,708,12139.0,0
660,3768.0,1261.0,11017.0,14371811.0,10122.0,0.880,726,12217.0,0
661,3718.0,1247.0,10981.0,14356266.0,10129.0,1.490,829,12087.0,0
662,3743.0,1261.0,11022.0,14386796.0,10091.0,1.450,740,12120.0,0
663,3758.0,1248.0,10997.0,14309950.0,10139.0,1.460,754,12130.0,0
664,3737.0,1244.0,11011.0,14330444.0,10077.0,1.070,753,12148.0,0
665,3717.0,1259.0,11055.0,14359754.0,10035.0,1.220,742,12129.0,0
666,3789.0,1264.0,11051.0,14373835.0,10207.0,1.060,725,12193.0,0
667,3784.0,1259.0,11059.0,14421421.0,10323.0,0.960,721,12194.0,0
668,3806.0,1246.0,11075.0,14436482.0,10130.0,1.140,729,12236.0,0
669,3805.0,1275.0,11121.0,14426498.0,10151.0,1.280,761,12306.0,0
670,3794.0,1274.0,11083.0,14502696.0,10181.0,1.030,722,12220.0,0
671,3769.0,1276.0,11120.0,14514860.0,10173.0,1.230,745,12232.0,0
672,3777.0,1251.0,11132.0,14562714.0,10160.0,0.980,727,12204.0,0
673,3820.0,1275.0,11114.0,14568021.0,10109.0,1.010,748,12295.0,0
674,3833.0,1266.0,11108.0,14542802.0,10210.0,1.130,735,12294.0,0
675,3822.0,1279.0,11162.0,14515732.0,10186.0,1.150,724,12312.0,0
676,3810.0,1289.0,11134.0,14621579.0,10183.0,1.170,738,12333.0,0
677,3814.0,1286.0,11103.0,14622307.0,10129.0,1.060,743,12350.0,0
678,3832.0,1276.0,11173.0,14679598.0,10209.0,1.120,782,12363.0,0
679,3838.0,1282.0,11224.0,14620782.0,10280.0,1.150,767,12381.0,0
680,3833.0,1272.0,11195.0,14685410.0,10299.0,1.080,739,12374.0,0
681,3841.0,1268.0,11183.0,14730678.0,10358.0,1.160,694,12368.0,0
