Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label
376,1.030,593,1466.0,1276.0,4330.0,4891806.0,1.030,593,0
377,1.160,672,1485.0,1222.0,4406.0,4912823.0,1.160,672,0
378,0.820,620,1511.0,1203.0,4471.0,4981265.0,0.820,620,0
379,0.840,627,1535.0,1218.0,4502.0,5045235.0,0.840,627,0
380,0.660,608,1566.0,1187.0,4564.0,5078578.0,0.660,608,0
381,0.580,628,1552.0,1213.0,4633.0,5139314.0,0.580,628,0
382,0.650,636,1579.0,1186.0,4638.0,5191634.0,0.650,636,0
383,0.850,627,1619.0,1195.0,4762.0,5291658.0,0.850,627,0
384,0.880,647,1617.0,1208.0,4786.0,5453259.0,0.880,647,0
385,0.950,670,1609.0,1197.0,4868.0,5465320.0,0.950,670,0
386,1.050,597,1612.0,1192.0,4940.0,5489811.0,1.050,597,0
387,0.820,660,1650.0,1230.0,5014.0,5504971.0,0.820,660,0
388,0.740,629,1669.0,1206.0,5027.0,5583274.0,0.740,629,0
389,0.6899999999999999,662,1678.0,1217.0,5063.0,5680679.0,0.6899999999999999,662,0
390,0.710,623,1692.0,1219.0,5126.0,5778460.0,0.710,623,0
391,0.870,618,1727.0,1179.0,5223.0,5828399.0,0.870,618,0
392,0.6899999999999999,606,1746.0,1167.0,5281.0,5889517.0,0.6899999999999999,606,0
393,0.750,606,1831.0,1201.0,5582.0,6054599.0,0.750,606,0
394,0.910,641,1850.0,1205.0,5604.0,6314404.0,0.910,641,0
395,0.920,658,1840.0,1197.0,5638.0,6308024.0,0.920,658,0
396,0.760,619,1857.0,1200.0,5661.0,6306253.0,0.760,619,0
397,0.730,624,1848.0,1180.0,5718.0,6357727.0,0.730,624,0
398,1.040,663,1879.0,1207.0,5748.0,6411973.0,1.040,663,0
399,0.870,625,1886.0,1191.0,5785.0,6491601.0,0.870,625,0
400,0.740,637,1931.0,1178.0,5827.0,6573018.0,0.740,637,0
401,1.020,629,1912.0,1232.0,5847.0,6586980.0,1.020,629,0
402,1.050,647,1970.0,1202.0,5915.0,6589752.0,1.050,647,0
403,0.970,667,2003.0,1214.0,6043.0,6706183.0,0.970,667,0
404,1.090,611,2020.0,1223.0,6075.0,6889527.0,1.090,611,0
405,0.8100000000000001,652,2042.0,1200.0,6083.0,6942166.0,0.8100000000000001,652,0
406,0.850,683,2031.0,1195.0,6091.0,6922006.0,0.850,683,0
407,0.920,603,2056.0,1171.0,6193.0,6956032.0,0.920,603,0
408,0.960,638,2068.0,1222.0,6282.0,7090928.0,0.960,638,0
409,0.960,611,2095.0,1229.0,6278.0,7224755.0,0.960,611,0
410,0.860,670,2089.0,1206.0,6306.0,7241793.0,0.860,670,0
411,0.930,686,2125.0,1213.0,6356.0,7223444.0,0.930,686,0
412,0.920,652,2121.0,1172.0,6367.0,7325094.0,0.920,652,0
413,0.9399999999999999,618,2191.0,1189.0,6484.0,7448634.0,0.9399999999999999,618,0
414,1.080,660,2162.0,1213.0,6519.0,7600538.0,1.080,660,0
415,1.30,656,2207.0,1166.0,6559.0,7612774.0,1.30,656,0
416,0.770,602,2247.0,1193.0,6526.0,7632601.0,0.770,602,0
417,1.270,648,2211.0,1224.0,6558.0,7679418.0,1.270,648,0
418,1.050,659,2275.0,1211.0,6623.0,7740434.0,1.050,659,0
419,0.590,661,2261.0,1185.0,6657.0,7816443.0,0.590,661,0
420,1.20,633,2330.0,1208.0,6699.0,7879783.0,1.20,633,0
421,0.780,646,2328.0,1192.0,6764.0,7942420.0,0.780,646,0
422,1.010,606,2343.0,1177.0,6909.0,8072784.0,1.010,606,0
423,0.860,627,2515.0,1171.0,7257.0,8275550.0,0.860,627,0
424,1.0,598,2503.0,1176.0,7257.0,8710783.0,1.0,598,0
425,0.970,646,2478.0,1201.0,7242.0,8702406.0,0.970,646,0
426,0.8100000000000001,659,2499.0,1170.0,7245.0,8657053.0,0.8100000000000001,659,0
427,0.910,576,2500.0,1159.0,7303.0,8657530.0,0.910,576,0
428,0.6899999999999999,612,2539.0,1169.0,7358.0,8687620.0,0.6899999999999999,612,0
429,0.760,606,2533.0,1184.0,7360.0,8777652.0,0.760,606,0
430,1.040,678,2514.0,1189.0,7405.0,8812818.0,1.040,678,0
431,0.920,630,2508.0,1164.0,7393.0,8783269.0,0.920,630,0
432,0.880,650,2555.0,1123.0,7458.0,8830808.0,0.880,650,0
433,0.890,634,2607.0,1170.0,7508.0,8955900.0,0.890,634,0
434,1.090,666,2601.0,1158.0,7534.0,9122935.0,1.090,666,0
435,0.850,603,2609.0,1190.0,7584.0,9097606.0,0.850,603,0
436,0.680,627,2577.0,1164.0,7579.0,9088680.0,0.680,627,0
437,0.920,629,2595.0,1151.0,7588.0,9047711.0,0.920,629,0
438,0.760,598,2659.0,1172.0,7670.0,9126157.0,0.760,598,0
439,0.710,632,2657.0,1200.0,7647.0,9264169.0,0.710,632,0
440,0.930,684,2664.0,1175.0,7651.0,9288821.0,0.930,684,0
441,0.770,614,2685.0,1174.0,7684.0,9340136.0,0.770,614,0
442,0.820,561,2657.0,1168.0,7770.0,9378085.0,0.820,561,0
443,1.090,681,2724.0,1175.0,7812.0,9550135.0,1.090,681,0
444,1.20,649,2722.0,1193.0,7792.0,9660067.0,1.20,649,0
445,0.830,627,2731.0,1176.0,7816.0,9621524.0,0.830,627,0
446,0.960,628,2727.0,1182.0,7838.0,9590027.0,0.960,628,0
447,0.750,641,2741.0,1170.0,7805.0,9621807.0,0.750,641,0
448,0.850,619,2799.0,1175.0,7891.0,9716252.0,0.850,619,0
449,1.370,601,2799.0,1174.0,7870.0,9807815.0,1.370,601,0
450,0.970,614,2799.0,1183.0,7902.0,9826595.0,0.970,614,0
451,0.680,628,2804.0,1175.0,7907.0,9848666.0,0.680,628,0
452,1.110,665,2795.0,1169.0,7956.0,9904318.0,1.110,665,0
453,0.890,651,2858.0,1186.0,8051.0,9935594.0,0.890,651,0
454,0.740,625,2913.0,1157.0,8059.0,10231059.0,0.740,625,0
455,0.840,650,2871.0,1152.0,8042.0,10208724.0,0.840,650,0
456,0.750,654,2877.0,1195.0,8097.0,10121640.0,0.750,654,0
457,0.840,659,2881.0,1182.0,8102.0,10116869.0,0.840,659,0
458,0.630,629,2898.0,1199.0,8129.0,10186774.0,0.630,629,0
459,1.020,590,2904.0,1194.0,8170.0,10248766.0,1.020,590,0
460,0.990,663,2919.0,1182.0,8153.0,10284672.0,0.990,663,0
461,1.130,683,2908.0,1166.0,8171.0,10308951.0,1.130,683,0
462,1.050,630,2947.0,1160.0,8227.0,10280019.0,1.050,630,0
463,0.880,634,2955.0,1199.0,8192.0,10366146.0,0.880,634,0
464,0.9399999999999999,612,2959.0,1194.0,8203.0,10428348.0,0.9399999999999999,612,0
465,0.760,665,2956.0,1170.0,8219.0,10427387.0,0.760,665,0
466,1.020,650,2958.0,1152.0,8267.0,10426492.0,1.020,650,0
467,1.050,644,2935.0,1159.0,8300.0,10514573.0,1.050,644,0
468,1.010,623,2951.0,1165.0,8309.0,10516654.0,1.010,623,0
469,0.770,659,2981.0,1165.0,8351.0,10632758.0,0.770,659,0
470,0.720,624,2990.0,1145.0,8324.0,10678054.0,0.720,624,0
471,1.070,668,2998.0,1163.0,8368.0,10663691.0,1.070,668,0
472,1.0,650,3030.0,1170.0,8368.0,10731435.0,1.0,650,0
473,1.020,618,3036.0,1165.0,8420.0,10719068.0,1.020,618,0
474,0.930,671,3023.0,1166.0,8389.0,10818515.0,0.930,671,0
475,1.090,656,3067.0,1147.0,8426.0,10848399.0,1.090,656,0
476,0.780,622,3040.0,1166.0,8421.0,10845879.0,0.780,622,0
477,0.830,654,3030.0,1177.0,8446.0,10914981.0,0.830,654,0
478,0.870,653,3051.0,1185.0,8518.0,10991998.0,0.870,653,0
479,0.980,644,3044.0,1181.0,8523.0,11066027.0,0.980,644,0
480,0.860,614,3096.0,1162.0,8533.0,11052286.0,0.860,614,0
481,1.20,673,3070.0,1158.0,8545.0,11183392.0,1.20,673,0
482,0.730,647,3107.0,1142.0,8611.0,11221964.0,0.730,647,0
483,0.920,655,3159.0,1161.0,8628.0,11259433.0,0.920,655,0
484,0.870,632,3127.0,1177.0,8694.0,11319978.0,0.870,632,0
485,1.130,660,3119.0,1191.0,8713.0,11327194.0,1.130,660,0
486,0.870,695,3148.0,1171.0,8741.0,11319830.0,0.870,695,0
487,1.380,648,3158.0,1184.0,8727.0,11332438.0,1.380,648,0
488,1.110,673,3142.0,1168.0,8761.0,11334128.0,1.110,673,0
489,1.120,639,3201.0,1184.0,8804.0,11383279.0,1.120,639,0
490,1.150,619,3142.0,1151.0,8803.0,11359275.0,1.150,619,0
491,0.950,628,3191.0,1167.0,8804.0,11387462.0,0.950,628,0
492,0.990,698,3176.0,1163.0,8809.0,11403772.0,0.990,698,0
493,1.610,675,3185.0,1148.0,8845.0,11400816.0,1.610,675,0
494,1.060,672,3188.0,1162.0,8841.0,11465615.0,1.060,672,0
495,0.970,612,3164.0,1167.0,8846.0,11512673.0,0.970,612,0
496,0.970,628,3183.0,1177.0,8875.0,11552118.0,0.970,628,0
497,1.060,632,3174.0,1181.0,8848.0,11489872.0,1.060,632,0
498,1.360,647,3222.0,1186.0,8919.0,11491828.0,1.360,647,0
499,1.140,684,3191.0,1172.0,8951.0,11614641.0,1.140,684,0
500,1.0,688,3192.0,1145.0,8957.0,11655946.0,1.0,688,0
501,1.070,674,3262.0,1148.0,9018.0,11718418.0,1.070,674,0
502,0.970,646,3214.0,1176.0,9047.0,11784739.0,0.970,646,0
503,1.170,732,3185.0,1171.0,9078.0,11785492.0,1.170,732,0
504,0.970,691,3263.0,1165.0,9086.0,11807726.0,0.970,691,0
505,0.9399999999999999,660,3235.0,1155.0,9102.0,11827558.0,0.9399999999999999,660,0
506,1.30,659,3299.0,1142.0,9118.0,11771669.0,1.30,659,0
507,1.190,694,3267.0,1162.0,9175.0,11791446.0,1.190,694,0
508,1.150,700,3278.0,1193.0,9210.0,11896613.0,1.150,700,0
509,0.90,704,3328.0,1167.0,9239.0,11967713.0,0.90,704,0
510,0.930,655,3281.0,1158.0,9251.0,11972628.0,0.930,655,0
511,0.950,692,3319.0,1150.0,9281.0,11918304.0,0.950,692,0
512,1.070,671,3336.0,1173.0,9281.0,12001011.0,1.070,671,0
513,1.0,663,3353.0,1181.0,9345.0,12071597.0,1.0,663,0
514,0.950,691,3309.0,1185.0,9334.0,12052099.0,0.950,691,0
515,1.10,675,3314.0,1176.0,9364.0,11950518.0,1.10,675,0
516,1.510,685,3310.0,1178.0,9361.0,11973147.0,1.510,685,0
517,0.990,647,3288.0,1162.0,9348.0,11914656.0,0.990,647,0
518,1.540,684,3280.0,1173.0,9367.0,11850267.0,1.540,684,0
519,1.090,683,3275.0,1168.0,9356.0,11821361.0,1.090,683,0
520,1.420,773,3270.0,1160.0,9326.0,11853442.0,1.420,773,0
521,1.350,663,3248.0,1163.0,9292.0,11795662.0,1.350,663,0
522,1.140,668,3204.0,1168.0,9297.0,11778817.0,1.140,668,0
523,1.180,687,3220.0,1175.0,9284.0,11676698.0,1.180,687,0
524,0.960,645,3198.0,1160.0,9246.0,11784499.0,0.960,645,0
525,1.150,702,3178.0,1165.0,9250.0,11740515.0,1.150,702,0
526,1.10,674,3218.0,1177.0,9256.0,11692345.0,1.10,674,0
527,1.030,652,3175.0,1180.0,9307.0,11712533.0,1.030,652,0
528,1.080,709,3189.0,1195.0,9283.0,11829956.0,1.080,709,0
529,0.990,667,3194.0,1168.0,9281.0,11786385.0,0.990,667,0
530,1.040,697,3155.0,1174.0,9274.0,11788447.0,1.040,697,0
531,1.250,727,3167.0,1158.0,9291.0,11819146.0,1.250,727,0
532,1.20,664,3160.0,1177.0,9284.0,11812600.0,1.20,664,0
533,0.950,700,3161.0,1170.0,9297.0,11833146.0,0.950,700,0
534,1.040,658,3129.0,1182.0,9315.0,11794053.0,1.040,658,0
535,0.910,690,3169.0,1198.0,9310.0,11766676.0,0.910,690,0
536,1.170,676,3172.0,1180.0,9342.0,11874485.0,1.170,676,0
537,1.040,681,3156.0,1198.0,9359.0,11833258.0,1.040,681,1
538,1.380,682,3167.0,1191.0,9387.0,11837387.0,1.380,682,1
539,1.370,711,3169.0,1179.0,9394.0,11909632.0,1.370,711,1
540,1.080,707,3209.0,1191.0,9402.0,11958423.0,1.080,707,1
541,1.250,743,3175.0,1146.0,9434.0,11993675.0,1.250,743,1
542,1.320,685,3199.0,1183.0,9460.0,11984746.0,1.320,685,1
543,1.20,669,3234.0,1176.0,9507.0,11968938.0,1.20,669,1
544,1.010,679,3173.0,1149.0,9483.0,12024654.0,1.010,679,2
545,1.090,664,3171.0,1179.0,9487.0,12032895.0,1.090,664,0
546,1.090,662,3173.0,1192.0,9547.0,12032265.0,1.090,662,0
547,1.450,696,3217.0,1189.0,9544.0,12024955.0,1.450,696,0
548,1.360,718,3219.0,1184.0,9584.0,12030486.0,1.360,718,0
549,1.160,739,3196.0,1165.0,9610.0,12124763.0,1.160,739,0
550,1.30,720,3201.0,1169.0,9606.0,12161346.0,1.30,720,0
551,1.050,693,3233.0,1179.0,9646.0,12206186.0,1.050,693,0
552,0.990,731,3253.0,1141.0,9665.0,12221409.0,0.990,731,0
553,0.890,710,3235.0,1174.0,9690.0,12308247.0,0.890,710,0
554,1.180,687,3222.0,1198.0,9640.0,12283977.0,1.180,687,0
555,1.080,710,3234.0,1200.0,9702.0,12284230.0,1.080,710,0
556,1.370,689,3224.0,1185.0,9762.0,12337053.0,1.370,689,0
557,1.190,736,3271.0,1194.0,9738.0,12392585.0,1.190,736,0
558,1.330,695,3271.0,1181.0,9756.0,12405691.0,1.330,695,0
559,1.060,709,3265.0,1191.0,9730.0,12424604.0,1.060,709,0
560,1.180,706,3276.0,1188.0,9784.0,12444561.0,1.180,706,0
561,1.180,721,3287.0,1181.0,9820.0,12427463.0,1.180,721,0
562,1.170,694,3279.0,1191.0,9812.0,12507368.0,1.170,694,0
563,1.370,730,3234.0,1196.0,9778.0,12487470.0,1.370,730,0
564,1.130,717,3253.0,1179.0,9800.0,12481632.0,1.130,717,0
565,1.020,731,3248.0,1202.0,9780.0,12531276.0,1.020,731,0
566,1.270,746,3216.0,1195.0,9837.0,12511235.0,1.270,746,0
567,1.060,719,3300.0,1190.0,9832.0,12533141.0,1.060,719,0
568,1.370,735,3316.0,1217.0,9866.0,12603021.0,1.370,735,0
569,1.010,701,3250.0,1192.0,9868.0,12620782.0,1.010,701,0
570,1.270,725,3279.0,1192.0,9883.0,12671002.0,1.270,725,0
571,1.170,721,3300.0,1192.0,9892.0,12670298.0,1.170,721,0
572,1.610,748,3318.0,1218.0,9875.0,12688719.0,1.610,748,0
573,1.170,721,3319.0,1208.0,9876.0,12700207.0,1.170,721,0
574,1.090,726,3321.0,1200.0,9887.0,12699608.0,1.090,726,0
575,1.290,711,3314.0,1198.0,9886.0,12683788.0,1.290,711,0
576,1.080,701,3332.0,1175.0,9934.0,12709107.0,1.080,701,0
577,1.080,747,3326.0,1193.0,9960.0,12721235.0,1.080,747,0
578,1.050,743,3345.0,1211.0,9929.0,12758020.0,1.050,743,0
579,1.340,714,3323.0,1217.0,9929.0,12740118.0,1.340,714,0
580,1.460,729,3354.0,1208.0,9995.0,12776492.0,1.460,729,0
581,1.130,715,3339.0,1197.0,10008.0,12818850.0,1.130,715,0
582,1.240,723,3342.0,1219.0,9999.0,12832761.0,1.240,723,0
583,1.120,731,3361.0,1206.0,10016.0,12853803.0,1.120,731,0
584,1.160,700,3343.0,1222.0,10022.0,12871889.0,1.160,700,0
585,1.040,712,3349.0,1209.0,10012.0,12889643.0,1.040,712,0
586,1.150,654,3366.0,1190.0,10060.0,12884327.0,1.150,654,0
587,1.340,712,3342.0,1194.0,10057.0,12906070.0,1.340,712,0
588,1.050,701,3401.0,1200.0,10039.0,12943870.0,1.050,701,0
589,1.060,735,3376.0,1228.0,9970.0,13018397.0,1.060,735,0
590,1.130,719,3381.0,1214.0,10028.0,12932115.0,1.130,719,0
591,1.290,756,3387.0,1213.0,10062.0,12878367.0,1.290,756,0
592,1.140,738,3378.0,1223.0,10060.0,12931938.0,1.140,738,0
593,1.160,701,3392.0,1217.0,10010.0,12974385.0,1.160,701,0
594,1.110,737,3401.0,1216.0,10091.0,13030981.0,1.110,737,0
595,1.010,695,3407.0,1211.0,10049.0,13039506.0,1.010,695,0
596,0.890,707,3414.0,1211.0,10096.0,13054045.0,0.890,707,0
597,0.960,724,3377.0,1193.0,10139.0,13129402.0,0.960,724,0
598,1.250,742,3374.0,1203.0,10083.0,13071887.0,1.250,742,0
599,1.310,732,3402.0,1207.0,10101.0,13029111.0,1.310,732,0
600,1.240,693,3387.0,1218.0,10095.0,13117022.0,1.240,693,0
601,1.360,770,3418.0,1205.0,10154.0,13133173.0,1.360,770,0
602,1.090,670,3400.0,1226.0,10134.0,13111780.0,1.090,670,0
603,1.090,745,3425.0,1204.0,10141.0,13120424.0,1.090,745,0
604,1.160,685,3455.0,1212.0,10186.0,13207751.0,1.160,685,0
605,1.250,743,3455.0,1210.0,10168.0,13242016.0,1.250,743,0
606,0.970,741,3433.0,1227.0,10200.0,13216252.0,0.970,741,0
607,1.110,721,3442.0,1213.0,10216.0,13219285.0,1.110,721,0
608,1.10,694,3480.0,1223.0,10222.0,13269716.0,1.10,694,0
609,1.010,682,3485.0,1224.0,10207.0,13271004.0,1.010,682,1
610,1.180,738,3468.0,1223.0,10263.0,13325958.0,1.180,738,1
611,1.170,721,3503.0,1211.0,10308.0,13384223.0,1.170,721,1
612,1.20,714,3481.0,1210.0,10309.0,13487511.0,1.20,714,1
613,0.910,719,3506.0,1206.0,10312.0,13468496.0,0.910,719,1
614,1.020,768,3507.0,1235.0,10343.0,13418648.0,1.020,768,1
615,1.190,743,3506.0,1247.0,10346.0,13399279.0,1.190,743,2
616,1.130,714,3518.0,1212.0,10379.0,13473766.0,1.130,714,0
617,1.150,752,3513.0,1228.0,10411.0,13500495.0,1.150,752,0
618,1.540,754,3509.0,1228.0,10429.0,13548215.0,1.540,754,0
619,1.340,768,3512.0,1235.0,10419.0,13612254.0,1.340,768,0
620,1.340,710,3545.0,1242.0,10448.0,13658809.0,1.340,710,0
621,1.080,730,3529.0,1229.0,10464.0,13665447.0,1.080,730,0
622,1.10,707,3530.0,1228.0,10508.0,13634883.0,1.10,707,0
623,1.140,730,3559.0,1216.0,10492.0,13656011.0,1.140,730,0
624,1.120,697,3540.0,1230.0,10519.0,13755038.0,1.120,697,0
625,1.230,730,3565.0,1225.0,10538.0,13767728.0,1.230,730,0
626,1.140,725,3569.0,1240.0,10494.0,13812565.0,1.140,725,0
627,1.060,719,3587.0,1239.0,10546.0,13836787.0,1.060,719,0
628,0.870,730,3605.0,1235.0,10519.0,13816534.0,0.870,730,0
629,1.140,738,3605.0,1211.0,10550.0,13852142.0,1.140,738,0
630,1.260,767,3614.0,1223.0,10564.0,13834150.0,1.260,767,0
631,1.170,728,3569.0,1233.0,10573.0,13852721.0,1.170,728,0
632,1.10,714,3612.0,1225.0,10611.0,13865511.0,1.10,714,0
633,0.9399999999999999,742,3611.0,1239.0,10612.0,13903109.0,0.9399999999999999,742,0
634,1.20,759,3582.0,1225.0,10625.0,13958211.0,1.20,759,0
635,1.270,729,3615.0,1245.0,10627.0,13958361.0,1.270,729,0
636,1.170,736,3626.0,1224.0,10675.0,13943221.0,1.170,736,0
637,1.0,710,3654.0,1241.0,10699.0,13958035.0,1.0,710,0
638,1.360,703,3659.0,1238.0,10734.0,13992167.0,1.360,703,0
639,1.070,729,3658.0,1252.0,10783.0,13979081.0,1.070,729,0
640,0.990,720,3676.0,1263.0,10850.0,14146709.0,0.990,720,0
641,1.170,674,3673.0,1263.0,10862.0,14295591.0,1.170,674,0
642,1.140,736,3671.0,1258.0,10837.0,14283091.0,1.140,736,0
643,1.240,765,3690.0,1257.0,10836.0,14209033.0,1.240,765,0
644,1.030,742,3680.0,1241.0,10862.0,14240060.0,1.030,742,0
645,1.180,713,3641.0,1253.0,10901.0,14182361.0,1.180,713,0
646,1.110,739,3657.0,1259.0,10891.0,14097684.0,1.110,739,0
647,0.910,712,3685.0,1248.0,10850.0,14083441.0,0.910,712,0
648,1.090,736,3675.0,1245.0,10882.0,14099096.0,1.090,736,0
649,1.040,737,3660.0,1240.0,10897.0,14126438.0,1.040,737,0
650,1.0,721,3682.0,1253.0,10886.0,14068135.0,1.0,721,0
651,1.50,755,3701.0,1243.0,10898.0,14159715.0,1.50,755,0
652,1.160,755,3690.0,1254.0,10919.0,14239329.0,1.160,755,0
653,1.230,728,3707.0,1262.0,10941.0,14222089.0,1.230,728,0
654,1.160,718,3689.0,1262.0,10932.0,14296008.0,1.160,718,0
655,1.120,760,3701.0,1251.0,10943.0,14259818.0,1.120,760,0
656,1.190,742,3739.0,1277.0,10932.0,14289871.0,1.190,742,0
657,1.10,736,3760.0,1262.0,10962.0,14345315.0,1.10,736,0
658,1.320,757,3767.0,1246.0,10934.0,14426266.0,1.320,757,0
659,1.0,708,3778.0,1275.0,10974.0,14426118.0,1.0,708,0
660,0.880,726,3768.0,1261.0,11017.0,14371811.0,0.880,726,0
661,1.490,829,3718.0,1247.0,10981.0,14356266.0,1.490,829,0
662,1.450,740,3743.0,1261.0,11022.0,14386796.0,1.450,740,0
663,1.460,754,3758.0,1248.0,10997.0,14309950.0,1.460,754,0
664,1.070,753,3737.0,1244.0,11011.0,14330444.0,1.070,753,0
665,1.220,742,3717.0,1259.0,11055.0,14359754.0,1.220,742,0
666,1.060,725,3789.0,1264.0,11051.0,14373835.0,1.060,725,0
667,0.960,721,3784.0,1259.0,11059.0,14421421.0,0.960,721,0
668,1.140,729,3806.0,1246.0,11075.0,14436482.0,1.140,729,0
669,1.280,761,3805.0,1275.0,11121.0,14426498.0,1.280,761,0
670,1.030,722,3794.0,1274.0,11083.0,14502696.0,1.030,722,0
671,1.230,745,3769.0,1276.0,11120.0,14514860.0,1.230,745,0
672,0.980,727,3777.0,1251.0,11132.0,14562714.0,0.980,727,0
673,1.010,748,3820.0,1275.0,11114.0,14568021.0,1.010,748,0
674,1.130,735,3833.0,1266.0,11108.0,14542802.0,1.130,735,0
675,1.150,724,3822.0,1279.0,11162.0,14515732.0,1.150,724,0
676,1.170,738,3810.0,1289.0,11134.0,14621579.0,1.170,738,0
677,1.060,743,3814.0,1286.0,11103.0,14622307.0,1.060,743,0
678,1.120,782,3832.0,1276.0,11173.0,14679598.0,1.120,782,0
679,1.150,767,3838.0,1282.0,11224.0,14620782.0,1.150,767,0
680,1.080,739,3833.0,1272.0,11195.0,14685410.0,1.080,739,0
681,1.160,694,3841.0,1268.0,11183.0,14730678.0,1.160,694,0
682,1.140,737,3888.0,1291.0,11218.0,14740394.0,1.140,737,0
683,0.990,755,3890.0,1289.0,11221.0,14741053.0,0.990,755,0
684,1.350,742,3894.0,1273.0,11204.0,14805182.0,1.350,742,0
685,1.170,711,3887.0,1257.0,11204.0,14821821.0,1.170,711,0
686,1.230,717,3941.0,1302.0,11187.0,14819422.0,1.230,717,0
687,1.080,725,3911.0,1280.0,11190.0,14798211.0,1.080,725,0
688,0.970,693,3940.0,1290.0,11192.0,14843581.0,0.970,693,0
689,1.150,770,3933.0,1276.0,11199.0,14839521.0,1.150,770,0
690,1.10,763,3942.0,1278.0,11176.0,14839816.0,1.10,763,0
691,0.920,742,3944.0,1276.0,11138.0,14910491.0,0.920,742,0
692,1.070,740,3955.0,1289.0,11116.0,14875869.0,1.070,740,0
693,1.060,758,3983.0,1280.0,11106.0,14821076.0,1.060,758,0
694,1.30,742,3996.0,1294.0,11092.0,14922968.0,1.30,742,0
695,1.060,712,3991.0,1290.0,11087.0,14855343.0,1.060,712,1
696,1.160,703,3993.0,1275.0,11066.0,14839346.0,1.160,703,1
697,0.850,734,4014.0,1281.0,11043.0,14809973.0,0.850,734,1
698,1.040,706,4008.0,1298.0,11041.0,14819336.0,1.040,706,1
699,1.160,724,4036.0,1294.0,11036.0,14836979.0,1.160,724,1
700,1.260,734,4026.0,1291.0,11039.0,14928912.0,1.260,734,1
701,1.240,723,4045.0,1282.0,11036.0,15011356.0,1.240,723,1
702,1.140,687,4054.0,1281.0,11056.0,15051815.0,1.140,687,2
703,1.060,714,4080.0,1295.0,11056.0,15041241.0,1.060,714,0
704,1.210,708,4082.0,1290.0,11036.0,15062473.0,1.210,708,0
705,0.960,709,4125.0,1289.0,11046.0,15017693.0,0.960,709,0
706,1.090,698,4099.0,1296.0,11054.0,15113136.0,1.090,698,0
707,1.010,741,4127.0,1299.0,11067.0,15184800.0,1.010,741,0
708,0.860,746,4161.0,1292.0,11104.0,15258383.0,0.860,746,0
709,1.110,707,4197.0,1313.0,11089.0,15259335.0,1.110,707,0
710,1.10,726,4213.0,1327.0,11108.0,15258275.0,1.10,726,0
711,1.070,720,4242.0,1287.0,11140.0,15422306.0,1.070,720,0
712,1.080,697,4278.0,1312.0,11126.0,15478251.0,1.080,697,0
713,1.350,724,4303.0,1315.0,11168.0,15541885.0,1.350,724,0
714,1.320,747,4320.0,1315.0,11227.0,15595186.0,1.320,747,0
715,1.210,717,4368.0,1308.0,11225.0,15697637.0,1.210,717,0
716,1.170,738,4352.0,1322.0,11274.0,15706168.0,1.170,738,0
717,1.0,715,4384.0,1317.0,11245.0,15839936.0,1.0,715,0
718,1.150,752,4401.0,1313.0,11270.0,15837032.0,1.150,752,0
719,0.890,692,4444.0,1308.0,11315.0,15901915.0,0.890,692,0
720,0.960,727,4472.0,1314.0,11306.0,15935226.0,0.960,727,0
721,0.970,676,4484.0,1323.0,11310.0,15882353.0,0.970,676,0
722,1.190,707,4473.0,1328.0,11278.0,15836621.0,1.190,707,0
723,1.20,682,4418.0,1309.0,11302.0,15748246.0,1.20,682,0
724,1.130,721,4434.0,1325.0,11277.0,15684731.0,1.130,721,0
725,1.130,715,4408.0,1301.0,11266.0,15659208.0,1.130,715,0
726,1.110,734,4469.0,1319.0,11234.0,15721986.0,1.110,734,0
727,0.970,712,4460.0,1322.0,11265.0,15779585.0,0.970,712,0
728,1.280,729,4427.0,1315.0,11249.0,15789020.0,1.280,729,0
729,0.920,673,4444.0,1317.0,11289.0,15801492.0,0.920,673,0
730,1.040,764,4459.0,1302.0,11342.0,15887523.0,1.040,764,0
731,1.010,740,4472.0,1316.0,11313.0,15936482.0,1.010,740,0
732,0.80,735,4471.0,1353.0,11395.0,15927905.0,0.80,735,0
733,1.310,680,4473.0,1330.0,11445.0,15969778.0,1.310,680,0
734,1.730,801,4548.0,1335.0,11419.0,16145680.0,1.730,801,0
735,0.990,708,4568.0,1332.0,11486.0,16252103.0,0.990,708,0
736,0.980,717,4536.0,1345.0,11481.0,16236606.0,0.980,717,0
737,1.030,697,4569.0,1342.0,11553.0,16221229.0,1.030,697,0
738,1.320,766,4589.0,1340.0,11644.0,16274448.0,1.320,766,0
739,0.930,686,4528.0,1321.0,11640.0,16341475.0,0.930,686,0
740,1.0,715,4564.0,1324.0,11725.0,16412856.0,1.0,715,0
741,0.910,710,4619.0,1322.0,11794.0,16460507.0,0.910,710,0
742,0.90,743,4610.0,1324.0,11874.0,16549325.0,0.90,743,0
743,1.010,721,4681.0,1342.0,11925.0,16603756.0,1.010,721,0
744,1.050,709,4670.0,1334.0,11950.0,16795296.0,1.050,709,0
745,1.020,706,4611.0,1328.0,12038.0,16799969.0,1.020,706,0
746,1.210,738,4619.0,1304.0,12063.0,16826524.0,1.210,738,0
747,1.080,739,4658.0,1336.0,12151.0,16807051.0,1.080,739,0
748,0.880,689,4655.0,1361.0,12204.0,16770073.0,0.880,689,0
749,0.920,721,4641.0,1340.0,12304.0,16804640.0,0.920,721,0
