Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label,Score
342,1.26,603,931.0,1234.0,2641.0,2971062.0,1.26,603,0,0.0
343,0.99,646,966.0,1180.0,2673.0,3042889.0,0.99,646,0,0.0
344,0.68,569,958.0,1200.0,2704.0,3084396.0,0.68,569,0,0.0
345,0.77,662,964.0,1211.0,2725.0,3121079.0,0.77,662,0,0.0
346,0.72,559,964.0,1159.0,2782.0,3165048.0,0.72,559,0,0.0
347,1.17,631,980.0,1154.0,2802.0,3183921.0,1.17,631,0,0.0
348,0.83,679,1021.0,1199.0,2865.0,3244460.0,0.83,679,0,0.0
349,0.7,567,1024.0,1214.0,2904.0,3272244.0,0.7,567,0,0.0
350,1.14,623,1019.0,1177.0,2934.0,3323108.0,1.14,623,0,0.0
351,0.89,652,1044.0,1110.0,2971.0,3321404.0,0.89,652,0,0.0
352,0.87,605,1059.0,1164.0,3011.0,3411060.0,0.87,605,0,0.0
353,1.16,576,1094.0,1165.0,3095.0,3470921.0,1.16,576,0,0.0
354,1.07,619,1098.0,1209.0,3115.0,3536379.0,1.07,619,0,0.0
355,0.63,616,1102.0,1206.0,3165.0,3592182.0,0.63,616,0,0.0
356,1.01,666,1130.0,1183.0,3215.0,3611730.0,1.01,666,0,0.0
357,0.62,603,1153.0,1162.0,3235.0,3665413.0,0.62,603,0,0.0
358,0.79,604,1147.0,1203.0,3271.0,3719945.0,0.79,604,0,0.0
359,0.98,620,1164.0,1197.0,3356.0,3793907.0,0.98,620,0,0.0
360,0.67,612,1183.0,1175.0,3400.0,3857218.0,0.67,612,0,0.0
361,1.26,632,1186.0,1156.0,3437.0,3900134.0,1.26,632,0,0.0
362,0.8,629,1193.0,1216.0,3501.0,3966295.0,0.8,629,0,0.0
363,0.78,640,1270.0,1218.0,3748.0,4043440.0,0.78,640,0,0.0
364,0.52,589,1294.0,1222.0,3807.0,4283461.0,0.52,589,0,0.0
365,0.92,615,1318.0,1218.0,3844.0,4297421.0,0.92,615,0,0.0
366,0.81,615,1323.0,1175.0,3841.0,4351835.0,0.81,615,0,0.0
367,0.6,620,1338.0,1153.0,3892.0,4363814.0,0.6,620,0,0.0
368,1.07,624,1347.0,1213.0,3946.0,4425333.0,1.07,624,0,0.0
369,0.88,575,1347.0,1184.0,4017.0,4463423.0,0.88,575,0,0.0
370,0.69,542,1332.0,1221.0,4035.0,4499453.0,0.69,542,0,0.0
371,0.68,579,1384.0,1254.0,4071.0,4532209.0,0.68,579,0,0.0
372,0.67,617,1431.0,1218.0,4149.0,4579835.0,0.67,617,0,0.0
373,1.13,651,1418.0,1219.0,4255.0,4663936.0,1.13,651,0,0.0
374,0.79,614,1454.0,1232.0,4285.0,4787597.0,0.79,614,0,0.0
375,0.77,618,1483.0,1284.0,4298.0,4821683.0,0.77,618,0,0.0
376,1.03,593,1466.0,1276.0,4330.0,4891806.0,1.03,593,0,0.0
377,1.16,672,1485.0,1222.0,4406.0,4912823.0,1.16,672,0,0.0
378,0.82,620,1511.0,1203.0,4471.0,4981265.0,0.82,620,0,0.0
379,0.84,627,1535.0,1218.0,4502.0,5045235.0,0.84,627,0,0.0
380,0.66,608,1566.0,1187.0,4564.0,5078578.0,0.66,608,0,0.0
381,0.58,628,1552.0,1213.0,4633.0,5139314.0,0.58,628,0,0.0
382,0.65,636,1579.0,1186.0,4638.0,5191634.0,0.65,636,0,0.0
383,0.85,627,1619.0,1195.0,4762.0,5291658.0,0.85,627,0,0.0
384,0.88,647,1617.0,1208.0,4786.0,5453259.0,0.88,647,0,0.0
385,0.95,670,1609.0,1197.0,4868.0,5465320.0,0.95,670,0,0.0
386,1.05,597,1612.0,1192.0,4940.0,5489811.0,1.05,597,0,0.0
387,0.82,660,1650.0,1230.0,5014.0,5504971.0,0.82,660,0,0.0
388,0.74,629,1669.0,1206.0,5027.0,5583274.0,0.74,629,0,0.0
389,0.69,662,1678.0,1217.0,5063.0,5680679.0,0.69,662,0,0.0
390,0.71,623,1692.0,1219.0,5126.0,5778460.0,0.71,623,0,0.0
391,0.87,618,1727.0,1179.0,5223.0,5828399.0,0.87,618,0,0.0
392,0.69,606,1746.0,1167.0,5281.0,5889517.0,0.69,606,0,0.0
393,0.75,606,1831.0,1201.0,5582.0,6054599.0,0.75,606,0,0.0
394,0.91,641,1850.0,1205.0,5604.0,6314404.0,0.91,641,0,0.0
395,0.92,658,1840.0,1197.0,5638.0,6308024.0,0.92,658,0,0.0
396,0.76,619,1857.0,1200.0,5661.0,6306253.0,0.76,619,0,0.0
397,0.73,624,1848.0,1180.0,5718.0,6357727.0,0.73,624,0,0.0
398,1.04,663,1879.0,1207.0,5748.0,6411973.0,1.04,663,0,0.0
399,0.87,625,1886.0,1191.0,5785.0,6491601.0,0.87,625,0,0.0
400,0.74,637,1931.0,1178.0,5827.0,6573018.0,0.74,637,0,0.0
401,1.02,629,1912.0,1232.0,5847.0,6586980.0,1.02,629,0,0.0
402,1.05,647,1970.0,1202.0,5915.0,6589752.0,1.05,647,0,0.0
403,0.97,667,2003.0,1214.0,6043.0,6706183.0,0.97,667,0,0.0
404,1.09,611,2020.0,1223.0,6075.0,6889527.0,1.09,611,0,0.0
405,0.81,652,2042.0,1200.0,6083.0,6942166.0,0.81,652,0,0.0
406,0.85,683,2031.0,1195.0,6091.0,6922006.0,0.85,683,0,0.0
407,0.92,603,2056.0,1171.0,6193.0,6956032.0,0.92,603,0,0.0
408,0.96,638,2068.0,1222.0,6282.0,7090928.0,0.96,638,0,0.0
409,0.96,611,2095.0,1229.0,6278.0,7224755.0,0.96,611,0,0.0
410,0.86,670,2089.0,1206.0,6306.0,7241793.0,0.86,670,0,0.0
411,0.93,686,2125.0,1213.0,6356.0,7223444.0,0.93,686,0,0.0
412,0.92,652,2121.0,1172.0,6367.0,7325094.0,0.92,652,0,0.0
413,0.94,618,2191.0,1189.0,6484.0,7448634.0,0.94,618,0,0.0
414,1.08,660,2162.0,1213.0,6519.0,7600538.0,1.08,660,0,0.0
415,1.3,656,2207.0,1166.0,6559.0,7612774.0,1.3,656,0,0.0
416,0.77,602,2247.0,1193.0,6526.0,7632601.0,0.77,602,0,0.0
417,1.27,648,2211.0,1224.0,6558.0,7679418.0,1.27,648,0,0.0
418,1.05,659,2275.0,1211.0,6623.0,7740434.0,1.05,659,0,0.0
419,0.59,661,2261.0,1185.0,6657.0,7816443.0,0.59,661,0,0.0
420,1.2,633,2330.0,1208.0,6699.0,7879783.0,1.2,633,0,0.0
421,0.78,646,2328.0,1192.0,6764.0,7942420.0,0.78,646,0,0.0
422,1.01,606,2343.0,1177.0,6909.0,8072784.0,1.01,606,0,0.0
423,0.86,627,2515.0,1171.0,7257.0,8275550.0,0.86,627,0,0.0
424,1.0,598,2503.0,1176.0,7257.0,8710783.0,1.0,598,0,0.0
425,0.97,646,2478.0,1201.0,7242.0,8702406.0,0.97,646,0,0.0
426,0.81,659,2499.0,1170.0,7245.0,8657053.0,0.81,659,0,0.0
427,0.91,576,2500.0,1159.0,7303.0,8657530.0,0.91,576,0,0.0
428,0.69,612,2539.0,1169.0,7358.0,8687620.0,0.69,612,0,0.0
429,0.76,606,2533.0,1184.0,7360.0,8777652.0,0.76,606,0,0.0
430,1.04,678,2514.0,1189.0,7405.0,8812818.0,1.04,678,0,0.0
431,0.92,630,2508.0,1164.0,7393.0,8783269.0,0.92,630,0,0.0
432,0.88,650,2555.0,1123.0,7458.0,8830808.0,0.88,650,0,0.0
433,0.89,634,2607.0,1170.0,7508.0,8955900.0,0.89,634,0,0.0
434,1.09,666,2601.0,1158.0,7534.0,9122935.0,1.09,666,0,0.0
435,0.85,603,2609.0,1190.0,7584.0,9097606.0,0.85,603,0,0.0
436,0.68,627,2577.0,1164.0,7579.0,9088680.0,0.68,627,0,0.0
437,0.92,629,2595.0,1151.0,7588.0,9047711.0,0.92,629,0,0.0
438,0.76,598,2659.0,1172.0,7670.0,9126157.0,0.76,598,0,0.0
439,0.71,632,2657.0,1200.0,7647.0,9264169.0,0.71,632,0,0.0
440,0.93,684,2664.0,1175.0,7651.0,9288821.0,0.93,684,0,0.0
441,0.77,614,2685.0,1174.0,7684.0,9340136.0,0.77,614,0,0.0
442,0.82,561,2657.0,1168.0,7770.0,9378085.0,0.82,561,0,0.0
443,1.09,681,2724.0,1175.0,7812.0,9550135.0,1.09,681,0,0.0
444,1.2,649,2722.0,1193.0,7792.0,9660067.0,1.2,649,0,0.0
445,0.83,627,2731.0,1176.0,7816.0,9621524.0,0.83,627,0,0.0
446,0.96,628,2727.0,1182.0,7838.0,9590027.0,0.96,628,0,0.0
447,0.75,641,2741.0,1170.0,7805.0,9621807.0,0.75,641,0,0.0
448,0.85,619,2799.0,1175.0,7891.0,9716252.0,0.85,619,0,0.0
449,1.37,601,2799.0,1174.0,7870.0,9807815.0,1.37,601,0,0.0
450,0.97,614,2799.0,1183.0,7902.0,9826595.0,0.97,614,0,0.0
451,0.68,628,2804.0,1175.0,7907.0,9848666.0,0.68,628,0,0.0
452,1.11,665,2795.0,1169.0,7956.0,9904318.0,1.11,665,0,0.0
453,0.89,651,2858.0,1186.0,8051.0,9935594.0,0.89,651,0,0.0
454,0.74,625,2913.0,1157.0,8059.0,10231059.0,0.74,625,0,0.0
455,0.84,650,2871.0,1152.0,8042.0,10208724.0,0.84,650,0,0.0
456,0.75,654,2877.0,1195.0,8097.0,10121640.0,0.75,654,0,0.0
457,0.84,659,2881.0,1182.0,8102.0,10116869.0,0.84,659,0,0.0
458,0.63,629,2898.0,1199.0,8129.0,10186774.0,0.63,629,0,0.0
459,1.02,590,2904.0,1194.0,8170.0,10248766.0,1.02,590,0,0.0
460,0.99,663,2919.0,1182.0,8153.0,10284672.0,0.99,663,0,0.0
461,1.13,683,2908.0,1166.0,8171.0,10308951.0,1.13,683,0,0.0
462,1.05,630,2947.0,1160.0,8227.0,10280019.0,1.05,630,0,0.0
463,0.88,634,2955.0,1199.0,8192.0,10366146.0,0.88,634,0,0.0
464,0.94,612,2959.0,1194.0,8203.0,10428348.0,0.94,612,0,0.0
465,0.76,665,2956.0,1170.0,8219.0,10427387.0,0.76,665,0,0.0
466,1.02,650,2958.0,1152.0,8267.0,10426492.0,1.02,650,0,0.0
467,1.05,644,2935.0,1159.0,8300.0,10514573.0,1.05,644,0,0.0
468,1.01,623,2951.0,1165.0,8309.0,10516654.0,1.01,623,0,0.0
469,0.77,659,2981.0,1165.0,8351.0,10632758.0,0.77,659,0,0.0
470,0.72,624,2990.0,1145.0,8324.0,10678054.0,0.72,624,0,0.0
471,1.07,668,2998.0,1163.0,8368.0,10663691.0,1.07,668,0,0.0
472,1.0,650,3030.0,1170.0,8368.0,10731435.0,1.0,650,0,0.0
473,1.02,618,3036.0,1165.0,8420.0,10719068.0,1.02,618,0,0.0
474,0.93,671,3023.0,1166.0,8389.0,10818515.0,0.93,671,0,0.0
475,1.09,656,3067.0,1147.0,8426.0,10848399.0,1.09,656,0,0.0
476,0.78,622,3040.0,1166.0,8421.0,10845879.0,0.78,622,0,0.0
477,0.83,654,3030.0,1177.0,8446.0,10914981.0,0.83,654,0,0.0
478,0.87,653,3051.0,1185.0,8518.0,10991998.0,0.87,653,0,0.0
479,0.98,644,3044.0,1181.0,8523.0,11066027.0,0.98,644,0,0.0
480,0.86,614,3096.0,1162.0,8533.0,11052286.0,0.86,614,0,0.0
481,1.2,673,3070.0,1158.0,8545.0,11183392.0,1.2,673,0,0.0
482,0.73,647,3107.0,1142.0,8611.0,11221964.0,0.73,647,0,0.0
483,0.92,655,3159.0,1161.0,8628.0,11259433.0,0.92,655,0,0.0
484,0.87,632,3127.0,1177.0,8694.0,11319978.0,0.87,632,0,0.0
485,1.13,660,3119.0,1191.0,8713.0,11327194.0,1.13,660,0,0.0
486,0.87,695,3148.0,1171.0,8741.0,11319830.0,0.87,695,0,0.0
487,1.38,648,3158.0,1184.0,8727.0,11332438.0,1.38,648,0,0.0
488,1.11,673,3142.0,1168.0,8761.0,11334128.0,1.11,673,0,0.0
489,1.12,639,3201.0,1184.0,8804.0,11383279.0,1.12,639,0,0.0
490,1.15,619,3142.0,1151.0,8803.0,11359275.0,1.15,619,0,0.0
491,0.95,628,3191.0,1167.0,8804.0,11387462.0,0.95,628,0,0.0
492,0.99,698,3176.0,1163.0,8809.0,11403772.0,0.99,698,0,0.0
493,1.61,675,3185.0,1148.0,8845.0,11400816.0,1.61,675,0,0.538296909578
494,1.06,672,3188.0,1162.0,8841.0,11465615.0,1.06,672,0,0.0
495,0.97,612,3164.0,1167.0,8846.0,11512673.0,0.97,612,0,0.0
496,0.97,628,3183.0,1177.0,8875.0,11552118.0,0.97,628,0,0.0
497,1.06,632,3174.0,1181.0,8848.0,11489872.0,1.06,632,0,0.0
498,1.36,647,3222.0,1186.0,8919.0,11491828.0,1.36,647,0,0.0
499,1.14,684,3191.0,1172.0,8951.0,11614641.0,1.14,684,0,0.0
500,1.0,688,3192.0,1145.0,8957.0,11655946.0,1.0,688,0,0.0
501,1.07,674,3262.0,1148.0,9018.0,11718418.0,1.07,674,0,0.0
502,0.97,646,3214.0,1176.0,9047.0,11784739.0,0.97,646,0,0.0
503,1.17,732,3185.0,1171.0,9078.0,11785492.0,1.17,732,0,0.0
504,0.97,691,3263.0,1165.0,9086.0,11807726.0,0.97,691,0,0.0
505,0.94,660,3235.0,1155.0,9102.0,11827558.0,0.94,660,0,0.0
506,1.3,659,3299.0,1142.0,9118.0,11771669.0,1.3,659,0,0.0
507,1.19,694,3267.0,1162.0,9175.0,11791446.0,1.19,694,0,0.0
508,1.15,700,3278.0,1193.0,9210.0,11896613.0,1.15,700,0,0.0
509,0.9,704,3328.0,1167.0,9239.0,11967713.0,0.9,704,0,0.0
510,0.93,655,3281.0,1158.0,9251.0,11972628.0,0.93,655,0,0.0
511,0.95,692,3319.0,1150.0,9281.0,11918304.0,0.95,692,0,0.0
512,1.07,671,3336.0,1173.0,9281.0,12001011.0,1.07,671,0,0.0
513,1.0,663,3353.0,1181.0,9345.0,12071597.0,1.0,663,0,0.0
514,0.95,691,3309.0,1185.0,9334.0,12052099.0,0.95,691,0,0.0
515,1.1,675,3314.0,1176.0,9364.0,11950518.0,1.1,675,0,0.0
516,1.51,685,3310.0,1178.0,9361.0,11973147.0,1.51,685,0,0.0
517,0.99,647,3288.0,1162.0,9348.0,11914656.0,0.99,647,0,0.0
518,1.54,684,3280.0,1173.0,9367.0,11850267.0,1.54,684,0,0.0
519,1.09,683,3275.0,1168.0,9356.0,11821361.0,1.09,683,0,0.0
520,1.42,773,3270.0,1160.0,9326.0,11853442.0,1.42,773,0,0.0
521,1.35,663,3248.0,1163.0,9292.0,11795662.0,1.35,663,0,0.0
522,1.14,668,3204.0,1168.0,9297.0,11778817.0,1.14,668,0,0.0
523,1.18,687,3220.0,1175.0,9284.0,11676698.0,1.18,687,0,0.0
524,0.96,645,3198.0,1160.0,9246.0,11784499.0,0.96,645,0,0.0
525,1.15,702,3178.0,1165.0,9250.0,11740515.0,1.15,702,0,0.0
526,1.1,674,3218.0,1177.0,9256.0,11692345.0,1.1,674,0,0.0
527,1.03,652,3175.0,1180.0,9307.0,11712533.0,1.03,652,0,0.0
528,1.08,709,3189.0,1195.0,9283.0,11829956.0,1.08,709,0,0.0
529,0.99,667,3194.0,1168.0,9281.0,11786385.0,0.99,667,0,0.0
530,1.04,697,3155.0,1174.0,9274.0,11788447.0,1.04,697,0,0.0
531,1.25,727,3167.0,1158.0,9291.0,11819146.0,1.25,727,0,0.0
532,1.2,664,3160.0,1177.0,9284.0,11812600.0,1.2,664,0,0.0
533,0.95,700,3161.0,1170.0,9297.0,11833146.0,0.95,700,0,0.0
534,1.04,658,3129.0,1182.0,9315.0,11794053.0,1.04,658,0,0.0
535,0.91,690,3169.0,1198.0,9310.0,11766676.0,0.91,690,0,0.0
536,1.17,676,3172.0,1180.0,9342.0,11874485.0,1.17,676,0,0.0
537,1.04,681,3156.0,1198.0,9359.0,11833258.0,1.04,681,1,0.0
538,1.38,682,3167.0,1191.0,9387.0,11837387.0,1.38,682,1,0.0
539,1.37,711,3169.0,1179.0,9394.0,11909632.0,1.37,711,1,0.0
540,1.08,707,3209.0,1191.0,9402.0,11958423.0,1.08,707,1,0.0
541,1.25,743,3175.0,1146.0,9434.0,11993675.0,1.25,743,1,0.0
542,1.32,685,3199.0,1183.0,9460.0,11984746.0,1.32,685,1,0.0
543,1.2,669,3234.0,1176.0,9507.0,11968938.0,1.2,669,1,0.0
544,1.01,679,3173.0,1149.0,9483.0,12024654.0,1.01,679,2,0.0
545,1.09,664,3171.0,1179.0,9487.0,12032895.0,1.09,664,0,0.0
546,1.09,662,3173.0,1192.0,9547.0,12032265.0,1.09,662,0,0.0
547,1.45,696,3217.0,1189.0,9544.0,12024955.0,1.45,696,0,0.0
548,1.36,718,3219.0,1184.0,9584.0,12030486.0,1.36,718,0,0.0
549,1.16,739,3196.0,1165.0,9610.0,12124763.0,1.16,739,0,0.0
550,1.3,720,3201.0,1169.0,9606.0,12161346.0,1.3,720,0,0.0
551,1.05,693,3233.0,1179.0,9646.0,12206186.0,1.05,693,0,0.0
552,0.99,731,3253.0,1141.0,9665.0,12221409.0,0.99,731,0,0.0
553,0.89,710,3235.0,1174.0,9690.0,12308247.0,0.89,710,0,0.0
554,1.18,687,3222.0,1198.0,9640.0,12283977.0,1.18,687,0,0.0
555,1.08,710,3234.0,1200.0,9702.0,12284230.0,1.08,710,0,0.0
556,1.37,689,3224.0,1185.0,9762.0,12337053.0,1.37,689,0,0.0
557,1.19,736,3271.0,1194.0,9738.0,12392585.0,1.19,736,0,0.0
558,1.33,695,3271.0,1181.0,9756.0,12405691.0,1.33,695,0,0.0
559,1.06,709,3265.0,1191.0,9730.0,12424604.0,1.06,709,0,0.0
560,1.18,706,3276.0,1188.0,9784.0,12444561.0,1.18,706,0,0.0
561,1.18,721,3287.0,1181.0,9820.0,12427463.0,1.18,721,0,0.0
562,1.17,694,3279.0,1191.0,9812.0,12507368.0,1.17,694,0,0.0
563,1.37,730,3234.0,1196.0,9778.0,12487470.0,1.37,730,0,0.0
564,1.13,717,3253.0,1179.0,9800.0,12481632.0,1.13,717,0,0.0
565,1.02,731,3248.0,1202.0,9780.0,12531276.0,1.02,731,0,0.0
566,1.27,746,3216.0,1195.0,9837.0,12511235.0,1.27,746,0,0.0
567,1.06,719,3300.0,1190.0,9832.0,12533141.0,1.06,719,0,0.0
568,1.37,735,3316.0,1217.0,9866.0,12603021.0,1.37,735,0,0.0
569,1.01,701,3250.0,1192.0,9868.0,12620782.0,1.01,701,0,0.0
570,1.27,725,3279.0,1192.0,9883.0,12671002.0,1.27,725,0,0.0
571,1.17,721,3300.0,1192.0,9892.0,12670298.0,1.17,721,0,0.0
572,1.61,748,3318.0,1218.0,9875.0,12688719.0,1.61,748,0,0.0
573,1.17,721,3319.0,1208.0,9876.0,12700207.0,1.17,721,0,0.0
574,1.09,726,3321.0,1200.0,9887.0,12699608.0,1.09,726,0,0.0
575,1.29,711,3314.0,1198.0,9886.0,12683788.0,1.29,711,0,0.0
576,1.08,701,3332.0,1175.0,9934.0,12709107.0,1.08,701,0,0.0
577,1.08,747,3326.0,1193.0,9960.0,12721235.0,1.08,747,0,0.0
578,1.05,743,3345.0,1211.0,9929.0,12758020.0,1.05,743,0,0.0
579,1.34,714,3323.0,1217.0,9929.0,12740118.0,1.34,714,0,0.0
580,1.46,729,3354.0,1208.0,9995.0,12776492.0,1.46,729,0,0.0
581,1.13,715,3339.0,1197.0,10008.0,12818850.0,1.13,715,0,0.0
582,1.24,723,3342.0,1219.0,9999.0,12832761.0,1.24,723,0,0.0
583,1.12,731,3361.0,1206.0,10016.0,12853803.0,1.12,731,0,0.0
584,1.16,700,3343.0,1222.0,10022.0,12871889.0,1.16,700,0,0.0
585,1.04,712,3349.0,1209.0,10012.0,12889643.0,1.04,712,0,0.0
586,1.15,654,3366.0,1190.0,10060.0,12884327.0,1.15,654,0,0.0
587,1.34,712,3342.0,1194.0,10057.0,12906070.0,1.34,712,0,0.0
588,1.05,701,3401.0,1200.0,10039.0,12943870.0,1.05,701,0,0.0
589,1.06,735,3376.0,1228.0,9970.0,13018397.0,1.06,735,0,0.0
590,1.13,719,3381.0,1214.0,10028.0,12932115.0,1.13,719,0,0.0
591,1.29,756,3387.0,1213.0,10062.0,12878367.0,1.29,756,0,0.0
592,1.14,738,3378.0,1223.0,10060.0,12931938.0,1.14,738,0,0.0
593,1.16,701,3392.0,1217.0,10010.0,12974385.0,1.16,701,0,0.0
594,1.11,737,3401.0,1216.0,10091.0,13030981.0,1.11,737,0,0.0
595,1.01,695,3407.0,1211.0,10049.0,13039506.0,1.01,695,0,0.0
596,0.89,707,3414.0,1211.0,10096.0,13054045.0,0.89,707,0,0.0
597,0.96,724,3377.0,1193.0,10139.0,13129402.0,0.96,724,0,0.0
598,1.25,742,3374.0,1203.0,10083.0,13071887.0,1.25,742,0,0.0
599,1.31,732,3402.0,1207.0,10101.0,13029111.0,1.31,732,0,0.0
600,1.24,693,3387.0,1218.0,10095.0,13117022.0,1.24,693,0,0.0
601,1.36,770,3418.0,1205.0,10154.0,13133173.0,1.36,770,0,0.0
602,1.09,670,3400.0,1226.0,10134.0,13111780.0,1.09,670,0,0.0
603,1.09,745,3425.0,1204.0,10141.0,13120424.0,1.09,745,0,0.0
604,1.16,685,3455.0,1212.0,10186.0,13207751.0,1.16,685,0,0.0
605,1.25,743,3455.0,1210.0,10168.0,13242016.0,1.25,743,0,0.0
606,0.97,741,3433.0,1227.0,10200.0,13216252.0,0.97,741,0,0.0
607,1.11,721,3442.0,1213.0,10216.0,13219285.0,1.11,721,0,0.0
608,1.1,694,3480.0,1223.0,10222.0,13269716.0,1.1,694,0,0.0
609,1.01,682,3485.0,1224.0,10207.0,13271004.0,1.01,682,1,0.0
610,1.18,738,3468.0,1223.0,10263.0,13325958.0,1.18,738,1,0.0
611,1.17,721,3503.0,1211.0,10308.0,13384223.0,1.17,721,1,0.0
612,1.2,714,3481.0,1210.0,10309.0,13487511.0,1.2,714,1,0.0
613,0.91,719,3506.0,1206.0,10312.0,13468496.0,0.91,719,1,0.0
614,1.02,768,3507.0,1235.0,10343.0,13418648.0,1.02,768,1,0.0
615,1.19,743,3506.0,1247.0,10346.0,13399279.0,1.19,743,2,0.0
616,1.13,714,3518.0,1212.0,10379.0,13473766.0,1.13,714,0,0.0
617,1.15,752,3513.0,1228.0,10411.0,13500495.0,1.15,752,0,0.0
618,1.54,754,3509.0,1228.0,10429.0,13548215.0,1.54,754,0,0.0
619,1.34,768,3512.0,1235.0,10419.0,13612254.0,1.34,768,0,0.0
620,1.34,710,3545.0,1242.0,10448.0,13658809.0,1.34,710,0,0.0
621,1.08,730,3529.0,1229.0,10464.0,13665447.0,1.08,730,0,0.0
622,1.1,707,3530.0,1228.0,10508.0,13634883.0,1.1,707,0,0.0
623,1.14,730,3559.0,1216.0,10492.0,13656011.0,1.14,730,0,0.0
624,1.12,697,3540.0,1230.0,10519.0,13755038.0,1.12,697,0,0.0
625,1.23,730,3565.0,1225.0,10538.0,13767728.0,1.23,730,0,0.0
626,1.14,725,3569.0,1240.0,10494.0,13812565.0,1.14,725,0,0.0
627,1.06,719,3587.0,1239.0,10546.0,13836787.0,1.06,719,0,0.0
628,0.87,730,3605.0,1235.0,10519.0,13816534.0,0.87,730,0,0.0
629,1.14,738,3605.0,1211.0,10550.0,13852142.0,1.14,738,0,0.0
630,1.26,767,3614.0,1223.0,10564.0,13834150.0,1.26,767,0,0.0
631,1.17,728,3569.0,1233.0,10573.0,13852721.0,1.17,728,0,0.0
632,1.1,714,3612.0,1225.0,10611.0,13865511.0,1.1,714,0,0.0
633,0.94,742,3611.0,1239.0,10612.0,13903109.0,0.94,742,0,0.0
634,1.2,759,3582.0,1225.0,10625.0,13958211.0,1.2,759,0,0.0
635,1.27,729,3615.0,1245.0,10627.0,13958361.0,1.27,729,0,0.0
636,1.17,736,3626.0,1224.0,10675.0,13943221.0,1.17,736,0,0.0
637,1.0,710,3654.0,1241.0,10699.0,13958035.0,1.0,710,0,0.0
638,1.36,703,3659.0,1238.0,10734.0,13992167.0,1.36,703,0,0.0
639,1.07,729,3658.0,1252.0,10783.0,13979081.0,1.07,729,0,0.0
640,0.99,720,3676.0,1263.0,10850.0,14146709.0,0.99,720,0,0.0
641,1.17,674,3673.0,1263.0,10862.0,14295591.0,1.17,674,0,0.0
642,1.14,736,3671.0,1258.0,10837.0,14283091.0,1.14,736,0,0.0
643,1.24,765,3690.0,1257.0,10836.0,14209033.0,1.24,765,0,0.0
644,1.03,742,3680.0,1241.0,10862.0,14240060.0,1.03,742,0,0.0
645,1.18,713,3641.0,1253.0,10901.0,14182361.0,1.18,713,0,0.0
646,1.11,739,3657.0,1259.0,10891.0,14097684.0,1.11,739,0,0.0
647,0.91,712,3685.0,1248.0,10850.0,14083441.0,0.91,712,0,0.0
648,1.09,736,3675.0,1245.0,10882.0,14099096.0,1.09,736,0,0.0
649,1.04,737,3660.0,1240.0,10897.0,14126438.0,1.04,737,0,0.0
650,1.0,721,3682.0,1253.0,10886.0,14068135.0,1.0,721,0,0.0
651,1.5,755,3701.0,1243.0,10898.0,14159715.0,1.5,755,0,0.0
652,1.16,755,3690.0,1254.0,10919.0,14239329.0,1.16,755,0,0.0
653,1.23,728,3707.0,1262.0,10941.0,14222089.0,1.23,728,0,0.0
654,1.16,718,3689.0,1262.0,10932.0,14296008.0,1.16,718,0,0.0
655,1.12,760,3701.0,1251.0,10943.0,14259818.0,1.12,760,0,0.0
656,1.19,742,3739.0,1277.0,10932.0,14289871.0,1.19,742,0,0.0
657,1.1,736,3760.0,1262.0,10962.0,14345315.0,1.1,736,0,0.0
658,1.32,757,3767.0,1246.0,10934.0,14426266.0,1.32,757,0,0.0
659,1.0,708,3778.0,1275.0,10974.0,14426118.0,1.0,708,0,0.0
660,0.88,726,3768.0,1261.0,11017.0,14371811.0,0.88,726,0,0.0
661,1.49,829,3718.0,1247.0,10981.0,14356266.0,1.49,829,0,0.0
662,1.45,740,3743.0,1261.0,11022.0,14386796.0,1.45,740,0,0.0
663,1.46,754,3758.0,1248.0,10997.0,14309950.0,1.46,754,0,0.0
664,1.07,753,3737.0,1244.0,11011.0,14330444.0,1.07,753,0,0.0
665,1.22,742,3717.0,1259.0,11055.0,14359754.0,1.22,742,0,0.0
666,1.06,725,3789.0,1264.0,11051.0,14373835.0,1.06,725,0,0.0
667,0.96,721,3784.0,1259.0,11059.0,14421421.0,0.96,721,0,0.0
668,1.14,729,3806.0,1246.0,11075.0,14436482.0,1.14,729,0,0.0
669,1.28,761,3805.0,1275.0,11121.0,14426498.0,1.28,761,0,0.0
670,1.03,722,3794.0,1274.0,11083.0,14502696.0,1.03,722,0,0.0
671,1.23,745,3769.0,1276.0,11120.0,14514860.0,1.23,745,0,0.0
672,0.98,727,3777.0,1251.0,11132.0,14562714.0,0.98,727,0,0.0
673,1.01,748,3820.0,1275.0,11114.0,14568021.0,1.01,748,0,0.0
674,1.13,735,3833.0,1266.0,11108.0,14542802.0,1.13,735,0,0.0
675,1.15,724,3822.0,1279.0,11162.0,14515732.0,1.15,724,0,0.0
676,1.17,738,3810.0,1289.0,11134.0,14621579.0,1.17,738,0,0.0
677,1.06,743,3814.0,1286.0,11103.0,14622307.0,1.06,743,0,0.0
678,1.12,782,3832.0,1276.0,11173.0,14679598.0,1.12,782,0,0.0
679,1.15,767,3838.0,1282.0,11224.0,14620782.0,1.15,767,0,0.0
680,1.08,739,3833.0,1272.0,11195.0,14685410.0,1.08,739,0,0.0
